dataset,scope,entity,period_start,period_end,metric,value,unit,source_url,source_note
department_history_2016_2026-02-28,Department,Department of Posts,2016-01-01,2026-02-28,pending,1488,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Public Enterprises,2016-01-01,2026-02-28,brought_forward,3,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Public Enterprises,2016-01-01,2026-02-28,receipts,8128,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Public Enterprises,2016-01-01,2026-02-28,disposed,8091,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Public Enterprises,2016-01-01,2026-02-28,pending,40,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Revenue,2016-01-01,2026-02-28,brought_forward,5213,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Revenue,2016-01-01,2026-02-28,receipts,179894,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Revenue,2016-01-01,2026-02-28,disposed,184762,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Revenue,2016-01-01,2026-02-28,pending,345,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Rural Development,2016-01-01,2026-02-28,brought_forward,1007,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Rural Development,2016-01-01,2026-02-28,receipts,810606,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Rural Development,2016-01-01,2026-02-28,disposed,810501,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Rural Development,2016-01-01,2026-02-28,pending,1112,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of School Education and Literacy,2016-01-01,2026-02-28,brought_forward,5574,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of School Education and Literacy,2016-01-01,2026-02-28,receipts,193402,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of School Education and Literacy,2016-01-01,2026-02-28,disposed,197589,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of School Education and Literacy,2016-01-01,2026-02-28,pending,1387,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Science and Technology,2016-01-01,2026-02-28,brought_forward,1362,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Science and Technology,2016-01-01,2026-02-28,receipts,24890,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Science and Technology,2016-01-01,2026-02-28,disposed,26188,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Science and Technology,2016-01-01,2026-02-28,pending,64,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Scientific & Industrial Research,2016-01-01,2026-02-28,brought_forward,141,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Scientific & Industrial Research,2016-01-01,2026-02-28,receipts,12388,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Scientific & Industrial Research,2016-01-01,2026-02-28,disposed,12497,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Scientific & Industrial Research,2016-01-01,2026-02-28,pending,32,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Social Justice and Empowerment,2016-01-01,2026-02-28,brought_forward,442,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Social Justice and Empowerment,2016-01-01,2026-02-28,receipts,65521,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Social Justice and Empowerment,2016-01-01,2026-02-28,disposed,65757,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Social Justice and Empowerment,2016-01-01,2026-02-28,pending,206,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Space,2016-01-01,2026-02-28,brought_forward,110,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Space,2016-01-01,2026-02-28,receipts,5640,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Space,2016-01-01,2026-02-28,disposed,5719,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Space,2016-01-01,2026-02-28,pending,31,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Sports,2016-01-01,2026-02-28,brought_forward,1183,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Sports,2016-01-01,2026-02-28,receipts,15038,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Sports,2016-01-01,2026-02-28,disposed,16131,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Sports,2016-01-01,2026-02-28,pending,90,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Telecommunications,2016-01-01,2026-02-28,brought_forward,4672,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Telecommunications,2016-01-01,2026-02-28,receipts,680130,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Telecommunications,2016-01-01,2026-02-28,disposed,684068,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Telecommunications,2016-01-01,2026-02-28,pending,734,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Youth Affairs,2016-01-01,2026-02-28,brought_forward,53,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Youth Affairs,2016-01-01,2026-02-28,receipts,9032,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Youth Affairs,2016-01-01,2026-02-28,disposed,9045,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Department of Youth Affairs,2016-01-01,2026-02-28,pending,40,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Legislative Department,2016-01-01,2026-02-28,brought_forward,267,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Legislative Department,2016-01-01,2026-02-28,receipts,11028,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Legislative Department,2016-01-01,2026-02-28,disposed,11257,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Legislative Department,2016-01-01,2026-02-28,pending,38,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Coal,2016-01-01,2026-02-28,brought_forward,723,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Coal,2016-01-01,2026-02-28,receipts,45182,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Coal,2016-01-01,2026-02-28,disposed,45768,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Coal,2016-01-01,2026-02-28,pending,137,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Ayush,2016-01-01,2026-02-28,brought_forward,370,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Ayush,2016-01-01,2026-02-28,receipts,31080,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Ayush,2016-01-01,2026-02-28,disposed,31343,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Ayush,2016-01-01,2026-02-28,pending,107,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Civil Aviation,2016-01-01,2026-02-28,brought_forward,1371,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Civil Aviation,2016-01-01,2026-02-28,receipts,94967,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Civil Aviation,2016-01-01,2026-02-28,disposed,95929,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Civil Aviation,2016-01-01,2026-02-28,pending,409,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Cooperation,2016-01-01,2026-02-28,brought_forward,0,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
department_history_2016_2026-02-28,Department,Ministry of Cooperation,2016-01-01,2026-02-28,receipts,81955,count,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2247914&lang=1&reg=1,PIB / Lok Sabha annexure: Ministry/Department-wise CPGRAMS statistics.
