State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Karnataka,Belgaum,Belgaum,sub_cen,BAMBARAGA,NA,15.9632,74.467,Y,Physical,Rural,Public,8241586687
Karnataka,Raichur,Manvi,sub_cen,BYAGAWAT,NA,15.964,76.9487,Y,Physical,Rural,Public,6588776523
Karnataka,Raichur,Raichur,sub_cen,GILLESUGUR,NA,15.9646,77.3701,Y,Physical,Rural,Public,4876725666
Karnataka,Belgaum,Belgaum,sub_cen,HANDIGANUR,NA,15.9659,74.4512,Y,Physical,Rural,Public,4648416545
Karnataka,Belgaum,Soundatti,sub_cen,YARAGATTI 1,NA,15.965936,75.02548,Y,Physical,Rural,Public,8211838779
Karnataka,Belgaum,Ramadurga,sub_cen,SUNNALA,NA,15.9664,75.2701,Y,Physical,Rural,Public,4788365221
Karnataka,Belgaum,Ramadurga,sub_cen,MUDAKAVI,NA,15.9682,75.3848,Y,Physical,Rural,Public,6643638635
Karnataka,Belgaum,Bailahongala,sub_cen,MASTAMARADI,NA,15.9683,74.7588,Y,Physical,Rural,Public,5156711631
Karnataka,Raichur,Manvi,sub_cen,R.BANDA,NA,15.9693,77.1826,Y,Physical,Rural,Public,4732484169
Karnataka,Belgaum,Ramadurga,sub_cen,TORANAGATTI,NA,15.9698,75.1141,Y,Physical,Rural,Public,4718347539
Karnataka,Belgaum,Soundatti,sub_cen,YARAGATTI 2,NA,15.970618,75.025029,Y,Physical,Rural,Public,4344262474
Karnataka,Raichur,Lingsagur,sub_cen,BANNIGOL,NA,15.9722,76.4127,Y,Physical,Rural,Public,3783137460
Karnataka,Belgaum,Bailahongala,sub_cen,VANNUR,NA,15.9733,74.8167,Y,Physical,Rural,Public,1858485426
Karnataka,Bagalkote,Hunagund,sub_cen,GORABALA,NA,15.9753,76.1234,Y,Physical,Rural,Public,5875866666
Karnataka,Raichur,Manvi,sub_cen,THORANADINNI,NA,15.9753,76.7271,Y,Physical,Rural,Public,3783342334
Karnataka,Bagalkote,Badami,sub_cen,NIRALAKERI,NA,15.9755,75.4577,Y,Physical,Rural,Public,7125325139
Karnataka,Raichur,Raichur,sub_cen,GANDHALA,NA,15.9765,77.4086,Y,Physical,Rural,Public,2748771637
Karnataka,Raichur,Raichur,sub_cen,HANUMAPUR,NA,15.977,77.2944,Y,Physical,Rural,Public,3571347784
Karnataka,Raichur,Manvi,sub_cen,RAJOLLI,NA,15.9774,77.2501,Y,Physical,Rural,Public,6767523480
Karnataka,Bagalkote,Hunagund,sub_cen,KELUR,NA,15.9775,75.9102,Y,Physical,Rural,Public,2643766864
Karnataka,Belgaum,Ramadurga,sub_cen,CHILAMUR,NA,15.9814,75.2343,Y,Physical,Rural,Public,5668432445
Karnataka,Bagalkote,Badami,sub_cen,KUTAKANAKERI,NA,15.9825,75.699,Y,Physical,Rural,Public,4846236182
Karnataka,Raichur,Lingsagur,sub_cen,JAKARAMADU,NA,15.9831,76.4909,Y,Physical,Rural,Public,7734811743
Karnataka,Raichur,Raichur,sub_cen,IDAPANUR,NA,15.9831,77.4846,Y,Physical,Rural,Public,2762487185
Karnataka,Raichur,Manvi,sub_cen,NANDIHAL,NA,15.9845,76.9959,Y,Physical,Rural,Public,3368716860
Karnataka,Raichur,Manvi,sub_cen,SADAPUR,NA,15.9845,77.1294,Y,Physical,Rural,Public,4412658843
Karnataka,Belgaum,Belgaum,sub_cen,HUDALI-A,NA,15.9846,74.6646,Y,Physical,Rural,Public,5627152134
Karnataka,Raichur,Manvi,sub_cen,B.MARCHED,NA,15.9872,77.1564,Y,Physical,Rural,Public,4525338788
Karnataka,Belgaum,Ramadurga,sub_cen,KATAKOL-B,NA,15.9875,75.1437,Y,Physical,Rural,Public,2318744287
Karnataka,Belgaum,Ramadurga,sub_cen,KATAKOL-A,NA,15.9889,75.1402,Y,Physical,Rural,Public,1241722550
Karnataka,Belgaum,Belgaum,sub_cen,HUDALI-B,NA,15.9894,74.6648,Y,Physical,Rural,Public,3327838326
Karnataka,Belgaum,Ramadurga,sub_cen,MUDENUR,NA,15.9912,75.3433,Y,Physical,Rural,Public,3114468782
Karnataka,Bagalkote,Hunagund,sub_cen,HIRESHINGANAGUTTI,NA,15.9913,76.1992,Y,Physical,Rural,Public,5472458735
Karnataka,Raichur,Manvi,sub_cen,KARDIGUDDA,NA,15.9916,76.9204,Y,Physical,Rural,Public,5381468676
Karnataka,Bagalkote,Hunagund,sub_cen,TALLIKERI,NA,15.9941,75.9438,Y,Physical,Rural,Public,6414573789
Karnataka,Bagalkote,Badami,sub_cen,HALIGERI,NA,15.996,75.4731,Y,Physical,Rural,Public,2747533475
Karnataka,Belgaum,Belgaum,sub_cen,BUTHARAMANATTI,NA,15.9964,74.5042,Y,Physical,Rural,Public,8442335678
Karnataka,Belgaum,Gokak,sub_cen,SULADALA,NA,15.997,74.674,Y,Physical,Rural,Public,4173871684
Karnataka,Belgaum,Soundatti,sub_cen,SOPADLA,NA,15.9974,75.0577,Y,Physical,Rural,Public,7746546758
Karnataka,Koppal,Kushtagi,sub_cen,YAREGONAL,NA,16.0001,76.0076,Y,Physical,Rural,Public,NA
Karnataka,Raichur,Lingsagur,sub_cen,MARALDINNI                            ,NA,16.001,76.5385,Y,Physical,Rural,Public,2853776827
Karnataka,Belgaum,Gokak,sub_cen,PANJANATTI,NA,16.0016,74.7325,Y,Physical,Rural,Public,1278727472
Karnataka,Bagalkote,Badami,sub_cen,HANAPUR SP,NA,16.006,75.7209,Y,Physical,Rural,Public,3416448185
Karnataka,Bagalkote,Hunagund,sub_cen,NAGUR A,NA,16.0067,76.0129,Y,Physical,Rural,Public,7427264671
Karnataka,Bagalkote,Badami,sub_cen,HALAKURKI,NA,16.0074,75.6455,Y,Physical,Rural,Public,6382547641
Karnataka,Belgaum,Ramadurga,sub_cen,NARASAPURA,NA,16.0078,75.2303,Y,Physical,Rural,Public,3643684537
Karnataka,Raichur,Raichur,sub_cen,TURKANADONA,NA,16.0078,77.327,Y,Physical,Rural,Public,2738185681
Karnataka,Belgaum,Ramadurga,sub_cen,GODACHI,NA,16.0094,75.195,Y,Physical,Rural,Public,5587748228
Karnataka,Bagalkote,Badami,sub_cen,KERUR-B,NA,16.0105,75.5471,Y,Physical,Rural,Public,5464368819
Karnataka,Raichur,Lingsagur,sub_cen,MUDGAL-B,NA,16.0105,76.4534,Y,Physical,Rural,Public,7158568449
Karnataka,Bagalkote,Badami,sub_cen,KERUR-A,NA,16.0107,75.5439,Y,Physical,Rural,Public,3572858672
Karnataka,Bagalkote,Hunagund,sub_cen,CHELAAPURA,NA,16.0108,75.8933,Y,Physical,Rural,Public,2864766726
Karnataka,Belgaum,Soundatti,sub_cen,KADABI,NA,16.0116,74.9549,Y,Physical,Rural,Public,5487518580
Karnataka,Raichur,Manvi,sub_cen,HALAPUR,NA,16.0122,76.7196,Y,Physical,Rural,Public,4481753343
Karnataka,Raichur,Manvi,sub_cen,JANEKAL,NA,16.0126,76.9563,Y,Physical,Rural,Public,5766377435
Karnataka,Bagalkote,Hunagund,sub_cen,TUMBA,NA,16.0127,76.1378,Y,Physical,Rural,Public,4882268529
Karnataka,Belgaum,Ramadurga,sub_cen,OBALAPURA,NA,16.0138,75.3107,Y,Physical,Rural,Public,5478175382
Karnataka,Raichur,Lingsagur,sub_cen,AMDIHAL  ,NA,16.0144,76.3682,Y,Physical,Rural,Public,8228468610
Karnataka,Raichur,Lingsagur,sub_cen,MUDGAL-A,NA,16.0144,76.4464,Y,Physical,Rural,Public,6684427567
Karnataka,Belgaum,Gokak,sub_cen,GUJANALA,NA,16.0154,74.6785,Y,Physical,Rural,Public,7775385813
Karnataka,Raichur,Manvi,sub_cen,MALADAGUDDA,NA,16.0162,76.8445,Y,Physical,Rural,Public,3251575316
Karnataka,Bagalkote,Badami,sub_cen,LAYADAGUNDI,NA,16.0166,75.8547,Y,Physical,Rural,Public,6736278331
Karnataka,Belgaum,Soundatti,sub_cen,MADAMAGERI,NA,16.0168,74.9816,Y,Physical,Rural,Public,5755165163
Karnataka,Bagalkote,Hunagund,sub_cen,NANDAVADAGI,NA,16.0168,76.2813,Y,Physical,Rural,Public,4262843735
Karnataka,Belgaum,Gokak,sub_cen,D.G.HATTI,NA,16.0172,74.8269,Y,Physical,Rural,Public,8716228831
Karnataka,Belgaum,Soundatti,sub_cen,SHIVAPURA,NA,16.0179,74.9584,Y,Physical,Rural,Public,7571778757
Karnataka,Bagalkote,Badami,sub_cen,HANSANUR,NA,16.0201,75.7054,Y,Physical,Rural,Public,6348717189
Karnataka,Bagalkote,Hunagund,sub_cen,AIHOLE,NA,16.0204,75.8806,Y,Physical,Rural,Public,8753758658
Karnataka,Belgaum,Ramadurga,sub_cen,ANEGUNDI,NA,16.0208,75.3747,Y,Physical,Rural,Public,4467833226
Karnataka,Belgaum,Gokak,sub_cen,KHANAGAON,NA,16.0216,74.8269,Y,Physical,Rural,Public,1385774821
Karnataka,Bagalkote,Badami,sub_cen,YANKANCHI,NA,16.0249,75.6049,Y,Physical,Rural,Public,2366868335
Karnataka,Bagalkote,Hunagund,sub_cen,KALLIGUDDA,NA,16.0252,75.8713,Y,Physical,Rural,Public,1483476337
Karnataka,Belgaum,Gokak,sub_cen,ANKALGI-B,NA,16.0277,74.693,Y,Physical,Rural,Public,1562122679
Karnataka,Belgaum,Gokak,sub_cen,ANKALGI-A,NA,16.0286,74.6947,Y,Physical,Rural,Public,7332843270
Karnataka,Belgaum,Ramadurga,sub_cen,SIDNALA,NA,16.0292,75.1583,Y,Physical,Rural,Public,5823346837
Karnataka,Raichur,Raichur,sub_cen,MATAMARI,NA,16.0293,77.2904,Y,Physical,Rural,Public,6472345773
Karnataka,Belgaum,Belgaum,sub_cen,VANTAMURI,NA,16.0297,74.5342,Y,Physical,Rural,Public,4253474672
Karnataka,Raichur,Manvi,sub_cen,AROLI,NA,16.0303,77.2534,Y,Physical,Rural,Public,3178772582
Karnataka,Belgaum,Soundatti,sub_cen,SATTIGERI,NA,16.0306,75.0415,Y,Physical,Rural,Public,3688855323
Karnataka,Raichur,Manvi,sub_cen,SANGAPUR,NA,16.035,76.9963,Y,Physical,Rural,Public,3418285833
Karnataka,Belgaum,Gokak,sub_cen,A.K.HAL-B,NA,16.0357,74.7055,Y,Physical,Rural,Public,8337187325
Karnataka,Raichur,Lingsagur,sub_cen,ANKUSHDODDI,NA,16.0376,76.6076,Y,Physical,Rural,Public,5833588568
Karnataka,Belgaum,Gokak,sub_cen,A.K.HAL-A,NA,16.0379,74.7047,Y,Physical,Rural,Public,7668635589
Karnataka,Bagalkote,Hunagund,sub_cen,CHIKKAADAPURA,NA,16.0394,76.212,Y,Physical,Rural,Public,3163487436
Karnataka,Raichur,Raichur,sub_cen,GUNJAHALLI,NA,16.04,77.409,Y,Physical,Rural,Public,7646644620
Karnataka,Bagalkote,Hunagund,sub_cen,BANATTI,NA,16.0404,76.0267,Y,Physical,Rural,Public,4667625844
Karnataka,Belgaum,Hukkeri,sub_cen,SHHABANDARA,NA,16.0407,74.5831,Y,Physical,Rural,Public,1381677788
Karnataka,Belgaum,Ramadurga,sub_cen,K.CHANDARAGI,NA,16.0415,75.1432,Y,Physical,Rural,Public,4617121258
Karnataka,Raichur,Lingsagur,sub_cen,GUDIHAL,NA,16.0417,76.4851,Y,Physical,Rural,Public,2438227478
Karnataka,Raichur,Manvi,sub_cen,NEERMANVI,NA,16.042,77.0987,Y,Physical,Rural,Public,2455378444
Karnataka,Bagalkote,Badami,sub_cen,TOGUNSHI,NA,16.0449,75.7307,Y,Physical,Rural,Public,2472786637
Karnataka,Bagalkote,Hunagund,sub_cen,SULIBHAVI-A,NA,16.0454,75.9392,Y,Physical,Rural,Public,8177656777
Karnataka,Bagalkote,Hunagund,sub_cen,SULIBHAVI-B,NA,16.0454,75.9391,Y,Physical,Rural,Public,1541788384
Karnataka,Belgaum,Gokak,sub_cen,MALLAPUR,NA,16.0477,74.6741,Y,Physical,Rural,Public,1484244189
Karnataka,Bagalkote,Badami,sub_cen,KOTIKAL,NA,16.0485,75.7719,Y,Physical,Rural,Public,5826347766
Karnataka,Raichur,Manvi,sub_cen,KAPAGAL,NA,16.0494,77.126,Y,Physical,Rural,Public,4888173152
Karnataka,Belgaum,Gokak,sub_cen,ERANATTI,NA,16.0495,74.7281,Y,Physical,Rural,Public,8467358613
Karnataka,Bagalkote,Hunagund,sub_cen,H.BADAVADAGI,NA,16.0495,76.0348,Y,Physical,Rural,Public,4723666477
Karnataka,Belgaum,Hukkeri,sub_cen,ISALAMPURA,NA,16.0502,74.5727,Y,Physical,Rural,Public,5846283546
Karnataka,Belgaum,Ramadurga,sub_cen,CHANNAPURA,NA,16.0511,75.3881,Y,Physical,Rural,Public,8243587535
Karnataka,Raichur,Manvi,sub_cen,KURDI,NA,16.0534,77.2137,Y,Physical,Rural,Public,1676773748
Karnataka,Raichur,Lingsagur,sub_cen,SANTEKELLUR,NA,16.0546,76.5681,Y,Physical,Rural,Public,2752226510
Karnataka,Raichur,Manvi,sub_cen,BAGALWADA,NA,16.0546,76.8866,Y,Physical,Rural,Public,8318424457
Karnataka,Bagalkote,Hunagund,sub_cen,AMEENAGAD-A,NA,16.0555,75.9471,Y,Physical,Rural,Public,5143478377
Karnataka,Bagalkote,Hunagund,sub_cen,AMEENAGAD-B,NA,16.0556,75.9541,Y,Physical,Rural,Public,6473453857
Karnataka,Belgaum,Ramadurga,sub_cen,DADIBAVI  LT,NA,16.0563,75.3283,Y,Physical,Rural,Public,6666782641
Karnataka,Bagalkote,Badami,sub_cen,AGASANAKOPPA,NA,16.0566,75.5638,Y,Physical,Rural,Public,4371437379
Karnataka,Belgaum,Gokak,sub_cen,DASANATTI,NA,16.0575,74.7017,Y,Physical,Rural,Public,3834144275
Karnataka,Bagalkote,Hunagund,sub_cen,AMRAVATI,NA,16.058,76.0816,Y,Physical,Rural,Public,5851238880
Karnataka,Belgaum,Hukkeri,sub_cen,BASAPURA,NA,16.0582,74.6484,Y,Physical,Rural,Public,7365887525
Karnataka,Belgaum,Hukkeri,sub_cen,SHETTIHALLI,NA,16.0637,74.3817,Y,Physical,Rural,Public,7485375278
Karnataka,Bagalkote,Badami,sub_cen,HALADURA,NA,16.0649,75.8453,Y,Physical,Rural,Public,6362784669
Karnataka,Bagalkote,Badami,sub_cen,HANGARAGI,NA,16.065,75.6585,Y,Physical,Rural,Public,4373374141
Karnataka,Bagalkote,Badami,sub_cen,HOSAKOTI,NA,16.0658,75.4606,Y,Physical,Rural,Public,3846827552
Karnataka,Bagalkote,Hunagund,sub_cen,HUNGUND B,NA,16.0666,76.0598,Y,Physical,Rural,Public,5848546569
Karnataka,Bagalkote,Hunagund,sub_cen,HUNAGUND A,NA,16.0667,76.0597,Y,Physical,Rural,Public,8265443732
Karnataka,Belgaum,Soundatti,sub_cen,KODLIWAD,NA,16.0672,75.0094,Y,Physical,Rural,Public,1678218486
Karnataka,Bagalkote,Badami,sub_cen,KELAVADI,NA,16.0673,75.7106,Y,Physical,Rural,Public,3111456145
Karnataka,Belgaum,Hukkeri,sub_cen,DADDI,NA,16.0675,74.439,Y,Physical,Rural,Public,4863127389
Karnataka,Raichur,Manvi,sub_cen,HARVI,NA,16.0696,77.0649,Y,Physical,Rural,Public,6313883438
Karnataka,Raichur,Raichur,sub_cen,YARAGERA,NA,16.0699,77.4147,Y,Physical,Rural,Public,8454572283
Karnataka,Belgaum,Hukkeri,sub_cen,NAGNUR.K.M.,NA,16.0704,74.4751,Y,Physical,Rural,Public,7856825463
Karnataka,Raichur,Raichur,sub_cen,GADHAR,NA,16.0723,77.3664,Y,Physical,Rural,Public,5688383131
Karnataka,Raichur,Manvi,sub_cen,HARWAPUR,NA,16.0733,76.6617,Y,Physical,Rural,Public,1131524421
Karnataka,Bagalkote,Badami,sub_cen,KATAGERI,NA,16.0737,75.6456,Y,Physical,Rural,Public,3542374743
Karnataka,Belgaum,Ramadurga,sub_cen,UDAPUDI,NA,16.0741,75.2596,Y,Physical,Rural,Public,1484243769
Karnataka,Bagalkote,Hunagund,sub_cen,TURAMURI,NA,16.0746,76.1723,Y,Physical,Rural,Public,3137842864
Karnataka,Bagalkote,Hunagund,sub_cen,HULIGINAL,NA,16.0759,75.9604,Y,Physical,Rural,Public,4337585642
Karnataka,Belgaum,Ramadurga,sub_cen,BATAKURKI,NA,16.0772,75.3645,Y,Physical,Rural,Public,1228387831
Karnataka,Belgaum,Ramadurga,sub_cen,SALAHALLI(BUDANUR),NA,16.0775,75.2321,Y,Physical,Rural,Public,7584467521
Karnataka,Belgaum,Gokak,sub_cen,URABINATTI,NA,16.0778,74.7165,Y,Physical,Rural,Public,7544176774
Karnataka,Belgaum,Hukkeri,sub_cen,KARGUPPI,NA,16.0781,74.6584,Y,Physical,Rural,Public,5574443825
Karnataka,Raichur,Lingsagur,sub_cen,SAJJALGUDDA,NA,16.0781,76.3063,Y,Physical,Rural,Public,8744228258
Karnataka,Belgaum,Gokak,sub_cen,TAVAG - B,NA,16.0805,74.8031,Y,Physical,Rural,Public,8827735351
Karnataka,Belgaum,Gokak,sub_cen,TAVAG - A,NA,16.0815,74.8065,Y,Physical,Rural,Public,1578286682
Karnataka,Raichur,Manvi,sub_cen,BALLATAGI,NA,16.0828,76.9572,Y,Physical,Rural,Public,5114761553
Karnataka,Raichur,Manvi,sub_cen,HIREBADARADINNI,NA,16.0838,76.9051,Y,Physical,Rural,Public,NA
Karnataka,Bagalkote,Badami,sub_cen,HOOLAGERI,NA,16.0865,75.5821,Y,Physical,Rural,Public,3186374348
Karnataka,Belgaum,Hukkeri,sub_cen,NARASINGHAPURA,NA,16.0911,74.5136,Y,Physical,Rural,Public,2543777649
Karnataka,Belgaum,Gokak,sub_cen,KOLAVI,NA,16.0918,74.8379,Y,Physical,Rural,Public,2217126230
Karnataka,Belgaum,Gokak,sub_cen,CHIKKANANDI,NA,16.0919,74.9288,Y,Physical,Rural,Public,7537483716
Karnataka,Raichur,Raichur,sub_cen,MANJARLA,NA,16.093,77.379,Y,Physical,Rural,Public,6666776676
Karnataka,Belgaum,Hukkeri,sub_cen,KOTI,NA,16.094,74.4227,Y,Physical,Rural,Public,5662788818
Karnataka,Bagalkote,Hunagund,sub_cen,KADIVALA,NA,16.0948,76.1407,Y,Physical,Rural,Public,3842164471
Karnataka,Raichur,Manvi,sub_cen,MADAGIRI,NA,16.0949,77.0739,Y,Physical,Rural,Public,5377237440
Karnataka,Bagalkote,Hunagund,sub_cen,KARADI,NA,16.0952,76.208,Y,Physical,Rural,Public,6122227223
Karnataka,Bagalkote,Hunagund,sub_cen,KODIHALA,NA,16.0953,76.3032,Y,Physical,Rural,Public,4277652485
Karnataka,Belgaum,Ramadurga,sub_cen,SALAPUR,NA,16.0956,75.3061,Y,Physical,Rural,Public,2878156740
Karnataka,Belgaum,Hukkeri,sub_cen,PASCHAPUR-C,NA,16.0957,74.6884,Y,Physical,Rural,Public,5368282470
Karnataka,Belgaum,Hukkeri,sub_cen,PASCHAPUR-A,NA,16.0963,74.6886,Y,Physical,Rural,Public,3747384158
Karnataka,Belgaum,Hukkeri,sub_cen,PASCHAPUR-B,NA,16.0963,74.6865,Y,Physical,Rural,Public,6866782235
Karnataka,Raichur,Raichur,sub_cen,L.K.DODDI,NA,16.097,77.4699,Y,Physical,Rural,Public,7466318347
Karnataka,Bagalkote,Badami,sub_cen,ANAVALA,NA,16.0985,75.4751,Y,Physical,Rural,Public,4862554385
Karnataka,Belgaum,Hukkeri,sub_cen,MANAGUTTI,NA,16.1005,74.5039,Y,Physical,Rural,Public,3175155179
Karnataka,Raichur,Lingsagur,sub_cen,MAVINBHAVI,NA,16.1005,76.4395,Y,Physical,Rural,Public,6555122578
Karnataka,Raichur,Manvi,sub_cen,PAMANKALLUR,NA,16.1017,76.67,Y,Physical,Rural,Public,7652482865
Karnataka,Bagalkote,Bagalkot,sub_cen,SHIRUR A,NA,16.1024,75.7801,Y,Physical,Rural,Public,3514221419
Karnataka,Raichur,Manvi,sub_cen,HALLIHOSUR,NA,16.1024,77.0391,Y,Physical,Rural,Public,4471864324
Karnataka,Bagalkote,Bagalkot,sub_cen,SHIRUR B,NA,16.1024,75.7802,Y,Physical,Rural,Public,8541244771
Karnataka,Raichur,Lingsagur,sub_cen,NAGARAHAL,NA,16.1025,76.3095,Y,Physical,Rural,Public,1542513260
Karnataka,Bagalkote,Hunagund,sub_cen,KAMTAGI-B,NA,16.1028,75.8638,Y,Physical,Rural,Public,7643283182
Karnataka,Bagalkote,Hunagund,sub_cen,KAMTAGI A,NA,16.1028,75.8638,Y,Physical,Rural,Public,4361184874
Karnataka,Raichur,Manvi,sub_cen,KOWTHAL,NA,16.103,76.7847,Y,Physical,Rural,Public,3744424171
Karnataka,Raichur,Manvi,sub_cen,WATGUL,NA,16.104,76.7477,Y,Physical,Rural,Public,1755141239
Karnataka,Raichur,Manvi,sub_cen,AMEENGUD,NA,16.1045,76.7253,Y,Physical,Rural,Public,7758182674
Karnataka,Bagalkote,Hunagund,sub_cen,JALAKAMALADINNI,NA,16.1046,76.1657,Y,Physical,Rural,Public,1112257371
Karnataka,Bagalkote,Badami,sub_cen,JALAGERI,NA,16.1054,75.5458,Y,Physical,Rural,Public,4818325740
Karnataka,Belgaum,Soundatti,sub_cen,MUGALIHAL,NA,16.1072,75.0444,Y,Physical,Rural,Public,2575728486
Karnataka,Raichur,Raichur,sub_cen,DINNI,NA,16.1076,77.2624,Y,Physical,Rural,Public,4657883619
Karnataka,Bagalkote,Hunagund,sub_cen,HIREMAGI,NA,16.1092,75.9332,Y,Physical,Rural,Public,4273754855
Karnataka,Bagalkote,Badami,sub_cen,KAGALGOMBA,NA,16.1119,75.6217,Y,Physical,Rural,Public,3727773453
Karnataka,Belgaum,Gokak,sub_cen,MAMADAPURA,NA,16.1125,74.9338,Y,Physical,Rural,Public,5442814447
Karnataka,Belgaum,Ramadurga,sub_cen,BIJAGUPPI (KULLUR),NA,16.1126,75.1961,Y,Physical,Rural,Public,4773182672
Karnataka,Belgaum,Gokak,sub_cen,M.SHIVAPURA,NA,16.1149,74.9527,Y,Physical,Rural,Public,3858681756
Karnataka,Belgaum,Gokak,sub_cen,B.MARADI,NA,16.1151,74.8563,Y,Physical,Rural,Public,2653512265
Karnataka,Raichur,Manvi,sub_cen,GOLADINNI,NA,16.1155,76.8925,Y,Physical,Rural,Public,2481836647
Karnataka,Raichur,Lingsagur,sub_cen,HUNKUNTI,NA,16.116,76.5013,Y,Physical,Rural,Public,8134436438
Karnataka,Belgaum,Ramadurga,sub_cen,HIREKOPPA,NA,16.1163,75.1018,Y,Physical,Rural,Public,4674765666
Karnataka,Bagalkote,Hunagund,sub_cen,CHITTARAGI,NA,16.117,75.9724,Y,Physical,Rural,Public,7464183578
Karnataka,Raichur,Manvi,sub_cen,CHAGABHAVI,NA,16.1174,77.0115,Y,Physical,Rural,Public,7464822811
Karnataka,Belgaum,Hukkeri,sub_cen,MAVANUR,NA,16.1177,74.7192,Y,Physical,Rural,Public,6472887519
Karnataka,Raichur,Manvi,sub_cen,HIREHANAGI,NA,16.1187,76.8537,Y,Physical,Rural,Public,5253118227
Karnataka,Bagalkote,Hunagund,sub_cen,CHIKKAMAGI,NA,16.1206,75.9355,Y,Physical,Rural,Public,8657483163
Karnataka,Raichur,Raichur,sub_cen,U.KHANAPUR,NA,16.1214,77.3333,Y,Physical,Rural,Public,3814854570
Karnataka,Bagalkote,Bagalkot,sub_cen,NIRALAKERI,NA,16.1275,75.6935,Y,Physical,Rural,Public,6188432766
Karnataka,Raichur,Lingsagur,sub_cen,SARJAPUR,NA,16.1276,76.5877,Y,Physical,Rural,Public,5546565119
Karnataka,Belgaum,Hukkeri,sub_cen,HATTARAGI-A,NA,16.1286,74.5129,Y,Physical,Rural,Public,8552571112
Karnataka,Belgaum,Hukkeri,sub_cen,Y.MARADI-B,NA,16.1289,74.5282,Y,Physical,Rural,Public,2566686842
Karnataka,Belgaum,Hukkeri,sub_cen,Y.MARADI-A,NA,16.1303,74.5256,Y,Physical,Rural,Public,2255356228
Karnataka,Bagalkote,Badami,sub_cen,YANDIGERI,NA,16.1305,75.4929,Y,Physical,Rural,Public,1774386450
Karnataka,Belgaum,Hukkeri,sub_cen,HATTARAGI-B,NA,16.1333,74.5142,Y,Physical,Rural,Public,7467664350
Karnataka,Belgaum,Gokak,sub_cen,GODACHINAMALKI,NA,16.1339,74.7282,Y,Physical,Rural,Public,5417774766
Karnataka,Raichur,Manvi,sub_cen,KALLUR-A,NA,16.1361,77.2126,Y,Physical,Rural,Public,3577638814
Karnataka,Raichur,Manvi,sub_cen,KALLUR-B,NA,16.1361,77.2126,Y,Physical,Rural,Public,7788514268
Karnataka,Raichur,Lingsagur,sub_cen,GEJJALGETTA,NA,16.1381,76.6761,Y,Physical,Rural,Public,2267868426
Karnataka,Belgaum,Ramadurga,sub_cen,CHIPPALAKATTI,NA,16.1397,75.1713,Y,Physical,Rural,Public,1522663556
Karnataka,Raichur,Manvi,sub_cen,MALLAT,NA,16.1399,76.9344,Y,Physical,Rural,Public,6225162657
Karnataka,Belgaum,Hukkeri,sub_cen,SHINDHIHATTI,NA,16.1402,74.6617,Y,Physical,Rural,Public,5645648436
Karnataka,Raichur,Lingsagur,sub_cen,NARAKALDINNI,NA,16.1404,76.3368,Y,Physical,Rural,Public,3351517523
Karnataka,Bagalkote,Hunagund,sub_cen,MARADIBHUDIHAL,NA,16.1408,75.912,Y,Physical,Rural,Public,8628537246
Karnataka,Raichur,Raichur,sub_cen,M.MALKAPUR,NA,16.141,77.3983,Y,Physical,Rural,Public,1483332878
Karnataka,Bagalkote,Bagalkot,sub_cen,MUCHKHANDI,NA,16.1438,75.6654,Y,Physical,Rural,Public,6654642781
Karnataka,Belgaum,Gokak,sub_cen,SHILTIBAVI,NA,16.144476,74.979953,Y,Physical,Rural,Public,7226487242
Karnataka,Belgaum,Gokak,sub_cen,BETAGERI,NA,16.1454,74.9819,Y,Physical,Rural,Public,2827378262
Karnataka,Belgaum,Ramadurga,sub_cen,HULKUNDA-1,NA,16.1454,75.1242,Y,Physical,Rural,Public,3188246460
Karnataka,Belgaum,Gokak,sub_cen,UPPARATTI,NA,16.1477,74.902,Y,Physical,Rural,Public,2744247632
Karnataka,Bagalkote,Hunagund,sub_cen,AMARAVADAGI,NA,16.1479,76.225,Y,Physical,Rural,Public,5861367489
Karnataka,Belgaum,Ramadurga,sub_cen,HULKUNDA-2,NA,16.1482,75.1246,Y,Physical,Rural,Public,7122175552
Karnataka,Belgaum,Gokak,sub_cen,MALDHINI,NA,16.1483,74.8911,Y,Physical,Rural,Public,3681754747
Karnataka,Bagalkote,Bagalkot,sub_cen,BENAKATTI,NA,16.1524,75.8085,Y,Physical,Rural,Public,3737823363
Karnataka,Raichur,Lingsagur,sub_cen,ANAHOSUR,NA,16.1539,76.4003,Y,Physical,Rural,Public,3541181156
Karnataka,Bagalkote,Bagalkot,sub_cen,HIRESHELLIKERI,NA,16.1552,75.5269,Y,Physical,Rural,Public,3842578357
Karnataka,Raichur,Manvi,sub_cen,GANADINNI,NA,16.1557,77.0947,Y,Physical,Rural,Public,7857445147
Karnataka,Raichur,Lingsagur,sub_cen,CHITAPUR,NA,16.1566,76.3404,Y,Physical,Rural,Public,3758618676
Karnataka,Raichur,Lingsagur,sub_cen,ANWARI,NA,16.1605,76.7408,Y,Physical,Rural,Public,4714818244
Karnataka,Bagalkote,Mudhole,sub_cen,LOKAAPURA A,NA,16.1611,75.367,Y,Physical,Rural,Public,7356733381
